Product Id,Product Handle,Product Title,Product Subtitle,Product Status,Product External Id,Product Description,Product Is Giftcard,Product Discountable,Product Thumbnail,Product Collection Id,Product Type Id,Product Weight,Product Length,Product Height,Product Width,Product Hs Code,Product Origin Country,Product Mid Code,Product Material,Product Created At,Product Updated At,Product Deleted At,Product Image 1,Product Sales Channel 1,Variant Id,Variant Title,Variant Sku,Variant Barcode,Variant Ean,Variant Upc,Variant Allow Backorder,Variant Manage Inventory,Variant Hs Code,Variant Origin Country,Variant Mid Code,Variant Material,Variant Weight,Variant Length,Variant Height,Variant Width,Variant Metadata,Variant Variant Rank,Variant Thumbnail,Variant Product Id,Variant Created At,Variant Updated At,Variant Deleted At,Variant Price USD,Variant Image 1
prod_01KZBCGJHYDZ8GXXHN12A9WNWX,lenovo-speaker-lite-gen-3,Lenovo Speaker Lite Gen-3,,published,,"Premium speaker engineered by Lenovo. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJN9Z9AGA99TX38XP3DP,Matte Black,TECH-102-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYDZ8GXXHN12A9WNWX,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1071,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYEF5RG495FFPR14Q6,sony-tablet-advanced-gen-10,Sony Tablet Advanced Gen-10,,published,,"Premium tablet engineered by Sony. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNAR28VWTW0VG4ZMPP2,Matte Black,TECH-110-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYEF5RG495FFPR14Q6,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,949,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYEJ299H6GF31NMW1B,samsung-tablet-advanced-gen-4,Samsung Tablet Advanced Gen-4,,published,,"Premium tablet engineered by Samsung. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNA0A6JG1PFV5JPJZQV,Matte Black,TECH-131-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYEJ299H6GF31NMW1B,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1323,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYERAZ8DANXRBJ6MS0,dell-laptop-essential-gen-2,Dell Laptop Essential Gen-2,,published,,"Premium laptop engineered by Dell. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNAKM4CB5S4J4RYHV73,Matte Black,TECH-123-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYERAZ8DANXRBJ6MS0,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,679,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYEW16NJ0B3TW29FW3,sony-camera-ultra-gen-10,Sony Camera Ultra Gen-10,,published,,"Premium camera engineered by Sony. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNA1N2A5SYC1CAQXNZT,Matte Black,TECH-126-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYEW16NJ0B3TW29FW3,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,147,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYG0NMS0AY2QWS9YRH,razer-smartwatch-advanced-gen-8,Razer Smartwatch Advanced Gen-8,,published,,"Premium smartwatch engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNB9PNXTJE46WA2751P,Matte Black,TECH-149-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYG0NMS0AY2QWS9YRH,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,278,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYG8P1ZZF9F480WR92,razer-smartwatch-mini-gen-8,Razer Smartwatch Mini Gen-8,,published,,"Premium smartwatch engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNB7M55DFNXW7C0KXFY,Matte Black,TECH-138-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYG8P1ZZF9F480WR92,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1214,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYGFJA6JMXCWEB2F5A,apple-camera-plus-gen-10,Apple Camera Plus Gen-10,,published,,"Premium camera engineered by Apple. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNA263ZSHJ5DMW8YKRB,Matte Black,TECH-130-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYGFJA6JMXCWEB2F5A,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1220,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYHGXTGPFBX8ZASZMR,logitech-camera-plus-gen-8,Logitech Camera Plus Gen-8,,published,,"Premium camera engineered by Logitech. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNAZAKH9HQWD0Z3TEX1,Matte Black,TECH-125-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYHGXTGPFBX8ZASZMR,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1040,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYHN0JH93PG1DSCTSV,apple-headphones-elite-gen-8,Apple Headphones Elite Gen-8,,published,,"Premium headphones engineered by Apple. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNAFW84V26C42QKWMKT,Matte Black,TECH-114-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYHN0JH93PG1DSCTSV,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1119,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYHQM47XHP5SZBDDH7,sony-smartphone-pro-gen-10,Sony Smartphone Pro Gen-10,,published,,"Premium smartphone engineered by Sony. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNAG20G5N1FPZ9T6FWP,Matte Black,TECH-118-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYHQM47XHP5SZBDDH7,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1092,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYHV41SHKQ6YWV7338,dell-speaker-lite-gen-9,Dell Speaker Lite Gen-9,,published,,"Premium speaker engineered by Dell. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNA3HXB301TCBBWX8K3,Matte Black,TECH-117-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYHV41SHKQ6YWV7338,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,598,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYKEM16W7PN6GFGD9G,lenovo-laptop-essential-gen-1,Lenovo Laptop Essential Gen-1,,published,,"Premium laptop engineered by Lenovo. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNB1Z74SAA0HWBFP4H1,Matte Black,TECH-145-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYKEM16W7PN6GFGD9G,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1326,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYKQT2X90PV38P8V5W,asus-tablet-ultra-gen-4,Asus Tablet Ultra Gen-4,,published,,"Premium tablet engineered by Asus. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNAJW6YEVT1N3SHRRMK,Matte Black,TECH-116-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYKQT2X90PV38P8V5W,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,970,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYKQV06GWWS2SJRWK0,sony-tablet-ultra-gen-9,Sony Tablet Ultra Gen-9,,published,,"Premium tablet engineered by Sony. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNB0C8HZV9FXMSM822Q,Matte Black,TECH-148-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYKQV06GWWS2SJRWK0,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,653,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYKZGGXEAPVK4EJ58A,hp-monitor-plus-gen-1,HP Monitor Plus Gen-1,,published,,"Premium monitor engineered by HP. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNAJPSQ7TF3NR8YZ7GX,Matte Black,TECH-111-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYKZGGXEAPVK4EJ58A,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,925,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYMZXTT0ENHQP9GQHP,razer-tablet-air-gen-4,Razer Tablet Air Gen-4,,published,,"Premium tablet engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNA8QB3NC3BBFXRT8XS,Matte Black,TECH-108-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYMZXTT0ENHQP9GQHP,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,437,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYNACWE5R2YGR9B4Z6,logitech-keyboard-max-gen-10,Logitech Keyboard Max Gen-10,,published,,"Premium keyboard engineered by Logitech. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJN9XCJXAS9CCS8Z126N,Matte Black,TECH-106-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYNACWE5R2YGR9B4Z6,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,556,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYPDS9AA60954H51P1,razer-smartphone-elite-gen-10,Razer Smartphone Elite Gen-10,,published,,"Premium smartphone engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNB0R2W0FBZY8401NK6,Matte Black,TECH-147-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYPDS9AA60954H51P1,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,310,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYREBNA07K8FKF1DY8,asus-speaker-essential-gen-8,Asus Speaker Essential Gen-8,,published,,"Premium speaker engineered by Asus. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNACM48SPPFXFCMQGNV,Matte Black,TECH-132-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYREBNA07K8FKF1DY8,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1025,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYRWV3M56RM1WS9GMN,razer-smartwatch-max-gen-4,Razer Smartwatch Max Gen-4,,published,,"Premium smartwatch engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNBQEBFNMWAR6FDH7FM,Matte Black,TECH-139-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYRWV3M56RM1WS9GMN,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,1257,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYSDFV95CFK1GS90MD,bose-smartphone-mini-gen-1,Bose Smartphone Mini Gen-1,,published,,"Premium smartphone engineered by Bose. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNAX89W9G004GZZ7KQG,Matte Black,TECH-129-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYSDFV95CFK1GS90MD,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,956,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYT26M06F38M2PCWV9,samsung-camera-pro-gen-7,Samsung Camera Pro Gen-7,,published,,"Premium camera engineered by Samsung. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNAD2F8DMP8K5V06RX9,Matte Black,TECH-127-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYT26M06F38M2PCWV9,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,654,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYVVFFZD3VKE6C3JAC,razer-laptop-mini-gen-8,Razer Laptop Mini Gen-8,,published,,"Premium laptop engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJNBF7QXR36CV76XHYYG,Matte Black,TECH-140-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYVVFFZD3VKE6C3JAC,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,846,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJHYVYQQGH5DM5NH3HH2,logitech-speaker-ultra-gen-2,Logitech Speaker Ultra Gen-2,,published,,"Premium speaker engineered by Logitech. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,,,,,,,,,,,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJN9A96NJ4QC8NVTPNS9,Matte Black,TECH-101-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJHYVYQQGH5DM5NH3HH2,Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:38 GMT+0100 (GMT+01:00),,617,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
